Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM2170567,"ec_G12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782169",SRX1782169,"Gray Camp","Feb 08, 2017"
GSM2170568,"ec_G1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782170",SRX1782170,"Gray Camp","Feb 08, 2017"
GSM2170569,"ec_G2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782171",SRX1782171,"Gray Camp","Feb 08, 2017"
GSM2170570,"ec_G6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782172",SRX1782172,"Gray Camp","Feb 08, 2017"
GSM2170571,"ec_G7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782173",SRX1782173,"Gray Camp","Feb 08, 2017"
GSM2170572,"ec_G8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782174",SRX1782174,"Gray Camp","Feb 08, 2017"
GSM2170573,"ec_G9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782175",SRX1782175,"Gray Camp","Feb 08, 2017"
GSM2170574,"ec_H10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782176",SRX1782176,"Gray Camp","Feb 08, 2017"
GSM2170575,"ec_H12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782177",SRX1782177,"Gray Camp","Feb 08, 2017"
GSM2170576,"ec_H3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782178",SRX1782178,"Gray Camp","Feb 08, 2017"
GSM2170577,"ec_H4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782179",SRX1782179,"Gray Camp","Feb 08, 2017"
GSM2170578,"ec_H5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782180",SRX1782180,"Gray Camp","Feb 08, 2017"
GSM2170579,"ec_H6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782181",SRX1782181,"Gray Camp","Feb 08, 2017"
GSM2170580,"ec_H7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782182",SRX1782182,"Gray Camp","Feb 08, 2017"
GSM2170581,"ec_H8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782183",SRX1782183,"Gray Camp","Feb 08, 2017"
GSM2170582,"ec_H9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782184",SRX1782184,"Gray Camp","Feb 08, 2017"
GSM2170583,"he1_A10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782185",SRX1782185,"Gray Camp","Feb 08, 2017"
GSM2170584,"he1_A12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782186",SRX1782186,"Gray Camp","Feb 08, 2017"
GSM2170585,"he1_A3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782187",SRX1782187,"Gray Camp","Feb 08, 2017"
GSM2170586,"he1_A4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782188",SRX1782188,"Gray Camp","Feb 08, 2017"
GSM2170587,"he1_A7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782189",SRX1782189,"Gray Camp","Feb 08, 2017"
GSM2170588,"he1_A9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782190",SRX1782190,"Gray Camp","Feb 08, 2017"
GSM2170589,"he1_B10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782191",SRX1782191,"Gray Camp","Feb 08, 2017"
GSM2170590,"he1_B11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782192",SRX1782192,"Gray Camp","Feb 08, 2017"
GSM2170591,"he1_B2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782193",SRX1782193,"Gray Camp","Feb 08, 2017"
GSM2170592,"he1_B3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782194",SRX1782194,"Gray Camp","Feb 08, 2017"
GSM2170593,"he1_B4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782195",SRX1782195,"Gray Camp","Feb 08, 2017"
GSM2170594,"he1_B5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782196",SRX1782196,"Gray Camp","Feb 08, 2017"
GSM2170595,"he1_B6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782197",SRX1782197,"Gray Camp","Feb 08, 2017"
GSM2170596,"he1_B8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782198",SRX1782198,"Gray Camp","Feb 08, 2017"
GSM2170597,"he1_C10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782199",SRX1782199,"Gray Camp","Feb 08, 2017"
GSM2170598,"he1_C11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782200",SRX1782200,"Gray Camp","Feb 08, 2017"
GSM2170599,"he1_C2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782201",SRX1782201,"Gray Camp","Feb 08, 2017"
GSM2170600,"he1_C3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782202",SRX1782202,"Gray Camp","Feb 08, 2017"
GSM2170601,"he1_C4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782203",SRX1782203,"Gray Camp","Feb 08, 2017"
GSM2170602,"he1_C5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782204",SRX1782204,"Gray Camp","Feb 08, 2017"
GSM2170603,"he1_C6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782205",SRX1782205,"Gray Camp","Feb 08, 2017"
GSM2170604,"he1_C7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782206",SRX1782206,"Gray Camp","Feb 08, 2017"
GSM2170605,"he1_C8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782207",SRX1782207,"Gray Camp","Feb 08, 2017"
GSM2170606,"he1_D10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782208",SRX1782208,"Gray Camp","Feb 08, 2017"
GSM2170607,"he1_D12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782209",SRX1782209,"Gray Camp","Feb 08, 2017"
GSM2170608,"he1_D5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782210",SRX1782210,"Gray Camp","Feb 08, 2017"
GSM2170609,"he1_D6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782211",SRX1782211,"Gray Camp","Feb 08, 2017"
GSM2170610,"he1_D8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782212",SRX1782212,"Gray Camp","Feb 08, 2017"
GSM2170611,"he1_D9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782213",SRX1782213,"Gray Camp","Feb 08, 2017"
GSM2170612,"he1_E11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782214",SRX1782214,"Gray Camp","Feb 08, 2017"
GSM2170613,"he1_E12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782215",SRX1782215,"Gray Camp","Feb 08, 2017"
GSM2170614,"he1_E1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782216",SRX1782216,"Gray Camp","Feb 08, 2017"
GSM2170615,"he1_E2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782217",SRX1782217,"Gray Camp","Feb 08, 2017"
GSM2170616,"he1_E6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782218",SRX1782218,"Gray Camp","Feb 08, 2017"
GSM2170617,"he1_E8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782219",SRX1782219,"Gray Camp","Feb 08, 2017"
GSM2170618,"he1_F11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782220",SRX1782220,"Gray Camp","Feb 08, 2017"
GSM2170619,"he1_F12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782221",SRX1782221,"Gray Camp","Feb 08, 2017"
GSM2170620,"he1_F1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782222",SRX1782222,"Gray Camp","Feb 08, 2017"
GSM2170621,"he1_F2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782223",SRX1782223,"Gray Camp","Feb 08, 2017"
GSM2170622,"he1_F3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782224",SRX1782224,"Gray Camp","Feb 08, 2017"
GSM2170623,"he1_F4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782225",SRX1782225,"Gray Camp","Feb 08, 2017"
GSM2170624,"he1_F5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782226",SRX1782226,"Gray Camp","Feb 08, 2017"
GSM2170625,"he1_F6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782227",SRX1782227,"Gray Camp","Feb 08, 2017"
GSM2170626,"he1_F7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782228",SRX1782228,"Gray Camp","Feb 08, 2017"
GSM2170627,"he1_F9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782229",SRX1782229,"Gray Camp","Feb 08, 2017"
GSM2170628,"he1_G11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782230",SRX1782230,"Gray Camp","Feb 08, 2017"
GSM2170629,"he1_G12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782231",SRX1782231,"Gray Camp","Feb 08, 2017"
GSM2170630,"he1_G3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782232",SRX1782232,"Gray Camp","Feb 08, 2017"
GSM2170631,"he1_G6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782233",SRX1782233,"Gray Camp","Feb 08, 2017"
GSM2170632,"he1_H11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782234",SRX1782234,"Gray Camp","Feb 08, 2017"
GSM2170633,"he1_H12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782235",SRX1782235,"Gray Camp","Feb 08, 2017"
GSM2170634,"he1_H1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782236",SRX1782236,"Gray Camp","Feb 08, 2017"
GSM2170635,"he1_H2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782237",SRX1782237,"Gray Camp","Feb 08, 2017"
GSM2170636,"he1_H3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782238",SRX1782238,"Gray Camp","Feb 08, 2017"
GSM2170637,"he1_H4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782239",SRX1782239,"Gray Camp","Feb 08, 2017"
GSM2170638,"he1_H5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782240",SRX1782240,"Gray Camp","Feb 08, 2017"
GSM2170639,"he1_H6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782241",SRX1782241,"Gray Camp","Feb 08, 2017"
GSM2170640,"he1_H8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782242",SRX1782242,"Gray Camp","Feb 08, 2017"
GSM2170641,"he2_A10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782243",SRX1782243,"Gray Camp","Feb 08, 2017"
GSM2170642,"he2_A11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782244",SRX1782244,"Gray Camp","Feb 08, 2017"
GSM2170643,"he2_A12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782245",SRX1782245,"Gray Camp","Feb 08, 2017"
GSM2170644,"he2_A1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782246",SRX1782246,"Gray Camp","Feb 08, 2017"
GSM2170645,"he2_A2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782247",SRX1782247,"Gray Camp","Feb 08, 2017"
GSM2170646,"he2_A3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782248",SRX1782248,"Gray Camp","Feb 08, 2017"
GSM2170647,"he2_A4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782249",SRX1782249,"Gray Camp","Feb 08, 2017"
GSM2170648,"he2_A5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782250",SRX1782250,"Gray Camp","Feb 08, 2017"
GSM2170649,"he2_A6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782251",SRX1782251,"Gray Camp","Feb 08, 2017"
GSM2170650,"he2_A7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782252",SRX1782252,"Gray Camp","Feb 08, 2017"
GSM2170651,"he2_A8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782253",SRX1782253,"Gray Camp","Feb 08, 2017"
GSM2170652,"he2_A9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782254",SRX1782254,"Gray Camp","Feb 08, 2017"
GSM2170653,"he2_B10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782255",SRX1782255,"Gray Camp","Feb 08, 2017"
GSM2170654,"he2_B11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782256",SRX1782256,"Gray Camp","Feb 08, 2017"
GSM2170655,"he2_B12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782257",SRX1782257,"Gray Camp","Feb 08, 2017"
GSM2170656,"he2_B3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782258",SRX1782258,"Gray Camp","Feb 08, 2017"
GSM2170657,"he2_B4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782259",SRX1782259,"Gray Camp","Feb 08, 2017"
GSM2170658,"he2_B6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782260",SRX1782260,"Gray Camp","Feb 08, 2017"
GSM2170659,"he2_B7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782261",SRX1782261,"Gray Camp","Feb 08, 2017"
GSM2170660,"he2_B8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782262",SRX1782262,"Gray Camp","Feb 08, 2017"
GSM2170661,"he2_B9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782263",SRX1782263,"Gray Camp","Feb 08, 2017"
GSM2170662,"he2_C10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782264",SRX1782264,"Gray Camp","Feb 08, 2017"
GSM2170663,"he2_C11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782265",SRX1782265,"Gray Camp","Feb 08, 2017"
GSM2170664,"he2_C12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782266",SRX1782266,"Gray Camp","Feb 08, 2017"
GSM2170665,"he2_C1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782267",SRX1782267,"Gray Camp","Feb 08, 2017"
GSM2170666,"he2_C2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782268",SRX1782268,"Gray Camp","Feb 08, 2017"
GSM2170667,"he2_C3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782269",SRX1782269,"Gray Camp","Feb 08, 2017"
GSM2170668,"he2_C4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782270",SRX1782270,"Gray Camp","Feb 08, 2017"
GSM2170669,"he2_C5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782271",SRX1782271,"Gray Camp","Feb 08, 2017"
GSM2170670,"he2_C6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782272",SRX1782272,"Gray Camp","Feb 08, 2017"
GSM2170671,"he2_C7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782273",SRX1782273,"Gray Camp","Feb 08, 2017"
GSM2170672,"he2_C8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782274",SRX1782274,"Gray Camp","Feb 08, 2017"
GSM2170673,"he2_C9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782275",SRX1782275,"Gray Camp","Feb 08, 2017"
GSM2170674,"he2_D10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782276",SRX1782276,"Gray Camp","Feb 08, 2017"
GSM2170675,"he2_D11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782277",SRX1782277,"Gray Camp","Feb 08, 2017"
GSM2170676,"he2_D12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782278",SRX1782278,"Gray Camp","Feb 08, 2017"
GSM2170677,"he2_D1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782279",SRX1782279,"Gray Camp","Feb 08, 2017"
GSM2170678,"he2_D2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782280",SRX1782280,"Gray Camp","Feb 08, 2017"
GSM2170679,"he2_D3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782281",SRX1782281,"Gray Camp","Feb 08, 2017"
GSM2170680,"he2_D4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782282",SRX1782282,"Gray Camp","Feb 08, 2017"
GSM2170681,"he2_D5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782283",SRX1782283,"Gray Camp","Feb 08, 2017"
GSM2170682,"he2_D6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782284",SRX1782284,"Gray Camp","Feb 08, 2017"
GSM2170683,"he2_D7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782285",SRX1782285,"Gray Camp","Feb 08, 2017"
GSM2170684,"he2_D8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782286",SRX1782286,"Gray Camp","Feb 08, 2017"
GSM2170685,"he2_D9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782287",SRX1782287,"Gray Camp","Feb 08, 2017"
GSM2170686,"he2_E1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782288",SRX1782288,"Gray Camp","Feb 08, 2017"
GSM2170687,"he2_E2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782289",SRX1782289,"Gray Camp","Feb 08, 2017"
GSM2170688,"he2_E4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782290",SRX1782290,"Gray Camp","Feb 08, 2017"
GSM2170689,"he2_E5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782291",SRX1782291,"Gray Camp","Feb 08, 2017"
GSM2170690,"he2_E6","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782292",SRX1782292,"Gray Camp","Feb 08, 2017"
